player_name,draft_round,draft_number,pts,ast_pct,reb_pct,ts_pct,usg_pct,champ,all_star
OG Anunoby,1,23,11.3,0.0758,0.149,0.577,0.1616,1,0
Olden Polynice,1,8,6.45,0.0785,0.299,0.397,0.1651666667,0,0
Oliver Miller,1,22,4.48,0.1026,0.2748,0.5274,0.1478,0,0
Omer Asik,2,36,4.625,0.042125,0.3775,0.52575,0.123375,0,0
Omri Casspi,1,23,7.48,0.0879,0.2201,0.549,0.1724,0,0
Othella Harrington,2,30,6.683333333,0.05225,0.2615833333,0.5440833333,0.184,0,0
Otis Thorpe,1,9,8.58,0.1044,0.2722,0.5324,0.176,1,1
Otto Porter Jr.,1,3,9.7,0.0878,0.1972,0.563,0.1614,1,0
P.J. Brown,2,29,8.858333333,0.07691666667,0.302,0.51225,0.1504166667,1,0
P.J. Tucker,2,35,5.85,0.05983333333,0.1765,0.552,0.08966666667,1,0
Pascal Siakam,1,27,17.1,0.1608571429,0.2165714286,0.5615714286,0.2222857143,1,2
Pat Connaughton,2,41,5.7,0.0975,0.17575,0.550375,0.134875,1,0
Pat Garrity,1,19,5.87,0.0677,0.1413,0.4941,0.1587,0,0
Patrick Beverley,2,42,8.718181818,0.1760909091,0.1578181818,0.5461818182,0.1473636364,0,0
Patrick Ewing,1,1,15.18333333,0.07116666667,0.3331666667,0.5145,0.2585,0,11
Patrick McCaw,2,38,3.24,0.1238,0.0978,0.6254,0.0912,3,0
Patrick Patterson,1,14,6.563636364,0.07227272727,0.1998181818,0.543,0.144,0,0
Patty Mills,2,55,8.464285714,0.178,0.08628571429,0.5565714286,0.21,1,0
Pau Gasol,1,3,16.56111111,0.167,0.3079444444,0.5615,0.2285,2,6
Paul George,1,10,19.8,0.1806153846,0.1989230769,0.5603846154,0.2728461538,0,8
Paul Millsap,2,47,13.1,0.1204375,0.28025,0.555125,0.209375,0,4
Paul Pierce,1,10,18.93157895,0.1708421053,0.1870526316,0.5656315789,0.2564210526,1,10
Peja Stojakovic,1,14,16.32307692,0.08176923077,0.1542307692,0.5675384615,0.2124615385,1,3
PJ Dozier,0,0,3.82,0.1306,0.1906,0.4526,0.234,0,0
PJ Tucker,2,35,6.9,0.07816666667,0.2411666667,0.5268333333,0.1358333333,1,0
Popeye Jones,2,41,4.325,0.070875,0.30475,0.404,0.143625,0,0
Primoz Brezec,1,27,4.875,0.052625,0.245875,0.48575,0.17925,0,0
Quentin Richardson,1,18,9.630769231,0.08615384615,0.2073076923,0.477,0.1871538462,0,0
Quincy Acy,2,37,4.457142857,0.06285714286,0.233,0.5404285714,0.1332857143,0,0
Quincy Pondexter,1,26,4.385714286,0.08371428571,0.1347142857,0.5247142857,0.1444285714,0,0
Quinn Cook,0,0,6.08,0.1734,0.0974,0.5554,0.196,2,0
Quinton Ross,0,0,3.771428571,0.07171428571,0.1238571429,0.4545714286,0.118,0,0
Raef LaFrentz,1,3,9.4,0.0627,0.261,0.5272,0.1732,0,0
Rafer Alston,2,39,8.945454545,0.2981818182,0.1123636364,0.4649090909,0.1900909091,0,0
Raja Bell,0,0,9.2,0.08825,0.1135,0.5265,0.15875,0,0
Rajon Rondo,1,21,9.61875,0.3946875,0.1673125,0.4980625,0.18425,2,4
Ramon Sessions,2,56,9.754545455,0.2945454545,0.1277272727,0.5214545455,0.2099090909,0,0
Randy Brown,2,31,4.2,0.3258571429,0.09642857143,0.375,0.1405714286,3,0
Randy Foye,1,7,10.38181818,0.1758181818,0.1017272727,0.5192727273,0.1954545455,0,0
Randy Livingston,2,42,3.045454545,0.2232727273,0.1072727273,0.3461818182,0.1473636364,0,0
Rashard Lewis,2,32,13.76875,0.0825,0.1844375,0.544125,0.20375,1,2
Rasheed Wallace,1,4,14.27333333,0.08986666667,0.2466,0.5337333333,0.218,1,4
Rasho Nesterovic,1,17,6.466666667,0.07183333333,0.26925,0.4960833333,0.1613333333,1,0
Rasual Butler,2,52,6.815384615,0.06807692308,0.1303076923,0.5038461538,0.1723846154,0,0
Raul Neto,2,47,5.35,0.203,0.09875,0.559125,0.166125,0,0
Ray Allen,1,5,18.88333333,0.1593333333,0.1346666667,0.5823333333,0.2347222222,2,10
Raymond Felton,1,5,10.58571429,0.2713571429,0.1122142857,0.4960714286,0.2005,0,0
Reggie Bullock,1,25,6.98,0.0732,0.1277,0.5468,0.1342,0,0
Reggie Evans,0,0,3.992307692,0.04523076923,0.4484615385,0.5014615385,0.1237692308,0,0
Reggie Jackson,1,24,12.40833333,0.2614166667,0.1216666667,0.516,0.235,1,0
Reggie Miller,1,11,16.71111111,0.1348888889,0.09288888889,0.5983333333,0.2047777778,0,5
Reggie Slater,0,0,4.983333333,0.05766666667,0.2553333333,0.5421666667,0.2073333333,0,0
Reggie Williams,0,0,6.642857143,0.1394285714,0.1218571429,0.5394285714,0.2002857143,0,0
Renaldo Balkman,1,20,3.233333333,0.0725,0.2528333333,0.5098333333,0.1376666667,0,0
Richard Hamilton,1,7,16.58571429,0.1915,0.1114285714,0.5195,0.2645,1,3
Richard Jefferson,1,13,12.22352941,0.1157058824,0.1549411765,0.5619411765,0.186,1,0
Richaun Holmes,2,37,8.7625,0.07475,0.263625,0.63925,0.16375,0,0
Rick Brunson,0,0,2.822222222,0.2992222222,0.1186666667,0.4496666667,0.1666666667,0,0
Rick Fox,1,24,9.275,0.1635,0.152875,0.524625,0.171,3,0
Ricky Davis,1,21,11.45833333,0.1885833333,0.135,0.5141666667,0.21925,0,0
Ricky Rubio,1,5,10.66666667,0.3573333333,0.1471666667,0.5005833333,0.1924166667,0,0
Robert Covington,0,0,10.28,0.0688,0.192,0.5613,0.1712,0,0
Robert Horry,1,11,5.55,0.1194166667,0.2360833333,0.5085833333,0.1374166667,7,0
Robert Pack,0,0,7.175,0.333,0.103875,0.467125,0.2115,0,0
Robert Traylor,1,6,4.685714286,0.08128571429,0.3094285714,0.5047142857,0.179,0,0
Robert Williams III,1,27,6.74,0.0914,0.3144,0.7274,0.1212,0,0
Robin Lopez,1,15,8.126666667,0.06246666667,0.2247333333,0.5799333333,0.1732666667,0,0
Rod Strickland,1,19,10.86666667,0.3682222222,0.1384444444,0.4737777778,0.2073333333,0,0
Rodney Buford,2,53,5.58,0.0814,0.1518,0.4406,0.2,0,0
Rodney Carney,1,16,5.8,0.0498,0.1542,0.512,0.1852,0,0
Rodney Hood,1,23,10.05,0.100375,0.112,0.53175,0.180625,0,0
Rodney McGruder,0,0,5.6,0.08771428571,0.1372857143,0.55,0.1345714286,0,0
Rodney Rogers,1,9,10.67777778,0.138,0.214,0.516,0.2134444444,0,0
Rodney Stuckey,1,15,12.2,0.2153,0.1264,0.5101,0.2322,0,0
Roger Mason Jr.,2,30,5.21,0.1234,0.1184,0.5066,0.1685,0,0
Ron Harper,1,8,8.06,0.1678,0.1612,0.498,0.1608,5,0
Ron Mercer,1,6,12.8875,0.122375,0.115,0.458875,0.228125,0,0
Ronald Dupree,0,0,2.4,0.0995,0.2566666667,0.4295,0.1573333333,0,0
Rondae Hollis-Jefferson,1,23,7.8,0.1345,0.2401666667,0.52,0.1691666667,0,0
Ronnie Brewer,1,14,6.9375,0.10125,0.142375,0.48575,0.143,0,0
Ronnie Price,0,0,3.4,0.2,0.1089166667,0.4453333333,0.1646666667,0,0
Ronny Turiaf,2,37,3.86,0.1064,0.2394,0.5103,0.111,1,0
Roy Hibbert,1,17,9.788888889,0.08577777778,0.2734444444,0.5225555556,0.2012222222,0,2
Royal Ivey,2,37,2.77,0.1033,0.132,0.448,0.145,0,0
Royce O'Neale,0,0,6.616666667,0.117,0.1728333333,0.5753333333,0.112,0,0
Ruben Patterson,2,31,9.72,0.1096,0.2005,0.543,0.2099,0,0
Rudy Gay,1,8,15.53529412,0.11,0.2040588235,0.5345294118,0.2331764706,0,0
Rudy Gobert,1,27,12.16,0.064,0.3918,0.6525,0.158,0,3
Russell Westbrook,1,4,22.48,0.3956666667,0.2158666667,0.5248,0.3116,0,9
Rusty LaRue,0,0,4.86,0.1542,0.1114,0.4632,0.1862,1,0
Ryan Anderson,1,21,11.36666667,0.06741666667,0.2475833333,0.5351666667,0.2036666667,0,0
Ryan Arcidiacono,0,0,3.2,0.1595,0.1078333333,0.5413333333,0.1063333333,0,0
Ryan Bowen,2,55,2.67,0.0568,0.1826,0.5444,0.1004,0,0
Ryan Gomes,2,50,8.4,0.07575,0.188875,0.489625,0.16075,0,0
Ryan Hollins,2,50,3.5,0.0339,0.2199,0.6221,0.141,0,0
Sam Cassell,1,24,16.8,0.3359166667,0.11825,0.5400833333,0.26225,3,1
Sam Dekker,1,18,3.36,0.0438,0.1582,0.3204,0.091,0,0
Sam Mack,0,0,7.08,0.0952,0.1128,0.4872,0.183,0,0
Sam Mitchell,3,54,7.683333333,0.09933333333,0.1593333333,0.4988333333,0.182,0,0
Sam Perkins,1,4,6.72,0.0778,0.1996,0.5428,0.16,0,0
Samaki Walker,1,9,4.64,0.0442,0.2737,0.4674,0.1659,1,0
Samuel Dalembert,1,26,7.2,0.03853846154,0.3811538462,0.5425384615,0.1581538462,0,0
Sasha Pavlovic,1,19,4.66,0.0896,0.1316,0.4791,0.1626,0,0
Sasha Vujacic,1,27,4.87,0.1243,0.1577,0.5017,0.179,2,0
Scot Pollard,1,19,3.890909091,0.03836363636,0.312,0.5265454545,0.1263636364,1,0
Scott Burrell,1,20,5.48,0.094,0.1804,0.4974,0.1732,1,0
Scott Padgett,1,28,3.7,0.090375,0.2695,0.495375,0.172125,0,0
Scott Williams,0,0,4.533333333,0.04744444444,0.3015555556,0.4614444444,0.1683333333,3,0
Scottie Pippen,1,5,13.125,0.239625,0.185375,0.519625,0.20525,6,7
Sean Elliott,1,3,9.86,0.1238,0.1458,0.5072,0.1872,1,2
Sean Marks,2,44,2.454545455,0.03354545455,0.2461818182,0.4953636364,0.1793636364,1,0
Sean Rooks,2,30,3.6875,0.07875,0.233875,0.479875,0.15625,0,0
Sebastian Telfair,1,13,7.36,0.2698,0.0907,0.4801,0.1995,0,0
Semi Ojeleye,2,37,3.46,0.0436,0.1444,0.5114,0.1118,0,0
Serge Ibaka,1,24,11.45,0.04971428571,0.2732857143,0.5706428571,0.1867142857,1,0
Sergio Rodriguez,1,27,5.02,0.3574,0.1174,0.489,0.1938,0,0
Seth Curry,0,0,8.677777778,0.1228888889,0.1224444444,0.5285555556,0.1701111111,0,0
Shabazz Muhammad,1,14,8.56,0.0554,0.1898,0.537,0.229,0,0
Shabazz Napier,1,24,6.883333333,0.2246666667,0.117,0.5233333333,0.201,0,0
Shai Gilgeous-Alexander,1,11,21.88,0.236,0.1334,0.5856,0.2632,0,1
Shake Milton,2,54,8.68,0.1738,0.1154,0.5482,0.1842,0,0
Shammond Williams,2,34,4.828571429,0.3412857143,0.09857142857,0.5172857143,0.2001428571,0,0
Shandon Anderson,2,54,7.15,0.0975,0.167,0.5256,0.1702,1,0
Shane Battier,1,6,8.492307692,0.08592307692,0.1533076923,0.5587692308,0.1256153846,2,0
Shannon Brown,1,25,6.366666667,0.1022222222,0.107,0.484,0.2132222222,2,0
Shaquille Harrison,0,0,5.15,0.1818333333,0.1658333333,0.4763333333,0.1571666667,0,0
Shaquille O'Neal,1,1,21.88,0.1303333333,0.3434666667,0.5880666667,0.2878666667,4,15
Shareef Abdur-Rahim,1,3,16.90833333,0.13325,0.247,0.5311666667,0.2396666667,0,1
Shaun Livingston,1,4,6.342857143,0.2169285714,0.1297142857,0.5315,0.1570714286,3,0
Shavlik Randolph,0,0,2.3125,0.04425,0.388375,0.458625,0.174875,0,0
Shawn Bradley,1,2,7.277777778,0.042,0.2913333333,0.5244444444,0.1614444444,0,0
Shawn Kemp,1,17,13.48571429,0.1,0.3198571429,0.5152857143,0.2501428571,0,6
Shawn Marion,1,9,14.7625,0.088875,0.279375,0.537375,0.197,1,4
Shawne Williams,1,17,5.142857143,0.05957142857,0.2071428571,0.4814285714,0.1612857143,0,0
Shelden Williams,1,5,4.4,0.04716666667,0.3248333333,0.532,0.1538333333,0,0
Shelvin Mack,2,34,6.4875,0.271625,0.11675,0.5045,0.192,0,0
Sherman Douglas,2,28,7.52,0.2644,0.0932,0.5284,0.1778,0,0
Slava Medvedenko,0,0,4.257142857,0.07557142857,0.1977142857,0.502,0.2215714286,2,0
Smush Parker,0,0,7.54,0.2096,0.1062,0.502,0.1934,0,0
Solomon Hill,1,23,4.344444444,0.09977777778,0.1595555556,0.4648888889,0.1154444444,0,0
Solomon Jones,2,33,2.425,0.041375,0.23525,0.438125,0.12775,0,0
Speedy Claxton,1,20,7.885714286,0.3001428571,0.09971428571,0.451,0.2091428571,1,0
Spencer Dinwiddie,2,38,11.56666667,0.2895555556,0.1165555556,0.522,0.2093333333,0,0
Spencer Hawes,1,10,8.51,0.1341,0.28,0.5116,0.1937,0,0
Stacey Augmon,1,9,4.18,0.1098,0.1704,0.4843,0.1467,0,0
Stanley Johnson,1,8,5.925,0.127875,0.1695,0.502875,0.1635,0,0
Stephen Curry,1,7,24.16428571,0.2949285714,0.1435714286,0.6202142857,0.2800714286,4,9
Stephen Graham,0,0,3.8,0.07316666667,0.1763333333,0.5276666667,0.1848333333,0,0
Stephen Jackson,2,42,13.58571429,0.1490714286,0.1395,0.4931428571,0.2308571429,1,0
Stephon Marbury,1,4,18.14615385,0.3403846154,0.08930769231,0.5168461538,0.2442307692,0,2
Sterling Brown,2,46,4.5,0.0835,0.198,0.4406666667,0.1273333333,0,0
Steve Blake,2,38,6.438461538,0.2485384615,0.1020769231,0.5170769231,0.1469230769,0,0
Steve Francis,1,2,16.62222222,0.2728888889,0.165,0.5222222222,0.2395555556,0,3
Steve Kerr,2,50,4.885714286,0.126,0.07442857143,0.57,0.1408571429,5,0
Steve Nash,1,15,13.52222222,0.3836111111,0.1041666667,0.59,0.2017777778,0,8
Steve Novak,2,32,3.763636364,0.03518181818,0.1294545455,0.5860909091,0.1541818182,0,0
Steven Adams,1,12,9.21,0.0794,0.3141,0.5845,0.141,0,0
Steven Hunter,1,15,4.05,0.01625,0.232125,0.5355,0.14925,0,0
Steven Smith,1,5,13.01111111,0.1475555556,0.1161111111,0.5578888889,0.209,0,0
Stromile Swift,1,2,8,0.04344444444,0.2667777778,0.5192222222,0.2108888889,0,0
Svi Mykhailiuk,2,47,6.44,0.1236,0.103,0.5294,0.1728,0,0
T.J. Ford,1,8,9.95,0.343,0.123125,0.49575,0.212875,0,0
T.J. McConnell,0,0,7.25,0.326125,0.13825,0.544125,0.1565,0,0
T.J. Warren,1,14,16.08,0.071,0.1386,0.5682,0.2182,0,0
Taj Gibson,1,26,8.342857143,0.06592857143,0.26,0.5653571429,0.1608571429,0,0
Tariq Abdul-Wahad,1,11,6.766666667,0.09516666667,0.1773333333,0.4575,0.1888333333,0,0
Taurean Prince,1,12,10.18571429,0.1025714286,0.1485714286,0.5514285714,0.1852857143,0,0
Tayshaun Prince,1,23,10.8,0.1236428571,0.1587857143,0.5095,0.1743571429,1,0
Terrell Brandon,1,11,15.95,0.3665,0.1218333333,0.5085,0.2333333333,0,2
Terrence Jones,1,18,8.3,0.06133333333,0.3093333333,0.4858333333,0.2158333333,0,0
Terrence Ross,1,8,10.94545455,0.08536363636,0.1206363636,0.5333636364,0.1946363636,0,0
Terry Mills,1,16,6.5,0.0642,0.2242,0.4972,0.1722,0,0
Terry Porter,1,24,8.166666667,0.2481666667,0.126,0.5783333333,0.1788333333,0,2
Terry Rozier,1,16,13.3,0.194875,0.15325,0.503,0.210875,0,0
Thabo Sefolosha,1,13,5.65,0.09135714286,0.1915714286,0.5367142857,0.1302142857,0,0
Thaddeus Young,1,12,12.06875,0.10575,0.2210625,0.544875,0.1954375,0,0
Thanasis Antetokounmpo,2,51,2.74,0.0946,0.1846,0.5608,0.186,1,0
Theo Pinson,0,0,2.62,0.1694,0.1416,0.4072,0.1602,0,0
Theo Ratliff,1,18,6.58,0.03566666667,0.2445333333,0.5151333333,0.1314666667,0,1
Thomas Bryant,2,42,9.45,0.08816666667,0.2641666667,0.6261666667,0.1746666667,1,0
Thomas Robinson,1,5,4.92,0.0744,0.4072,0.4886,0.196,0,0
Thon Maker,1,10,4.46,0.0756,0.2124,0.5652,0.1574,0,0
Tiago Splitter,1,28,7.3,0.09028571429,0.2951428571,0.5851428571,0.1865714286,1,0
Tim Duncan,1,1,18.88947368,0.1588947368,0.3597368421,0.5484210526,0.2673157895,5,15
Tim Frazier,0,0,4.275,0.325375,0.123375,0.433375,0.159625,0,0
Tim Hardaway,1,14,14.2,0.3517142857,0.1025714286,0.5087142857,0.2398571429,0,5
Tim Hardaway Jr.,1,24,13.92,0.1064,0.108,0.5501,0.2138,0,0
Tim Thomas,1,7,11.07692308,0.09615384615,0.1846153846,0.5389230769,0.2138461538,0,0
Timofey Mozgov,0,0,6.075,0.04725,0.28775,0.571125,0.166375,1,0
Timothe Luwawu-Cabarrot,1,24,5.9,0.078,0.1201666667,0.5306666667,0.1605,0,0
Tobias Harris,1,19,15.675,0.11275,0.20975,0.5638333333,0.21675,0,0
Todd Fuller,1,11,3.5,0.0272,0.2938,0.4526,0.1936,0,0
Tom Gugliotta,1,6,10.78888889,0.1285555556,0.2575555556,0.4827777778,0.193,0,1
Tom Hammonds,1,9,3.94,0.0474,0.24,0.4812,0.1594,0,0
Tomas Satoransky,2,32,6.666666667,0.2515,0.1318333333,0.5483333333,0.1398333333,0,0
Toney Douglas,1,29,6.85,0.190375,0.140375,0.49575,0.193125,0,0
Toni Kukoc,2,29,11.16,0.2369,0.1848,0.5207,0.2126,3,0
Tony Allen,1,25,8.071428571,0.1004285714,0.1816428571,0.5330714286,0.1897142857,1,0
Tony Battie,1,5,5.592857143,0.052,0.2736428571,0.5055,0.1445,0,0
Tony Bradley,1,28,3.866666667,0.0555,0.349,0.5816666667,0.1601666667,0,0
Tony Delk,1,16,8.58,0.1561,0.1322,0.4998,0.2113,0,0
Tony Massenburg,2,43,5.744444444,0.03733333333,0.2806666667,0.5126666667,0.1803333333,1,0
Tony Parker,1,28,15.37222222,0.3134444444,0.09805555556,0.5410555556,0.2485,4,6
Tony Snell,1,20,6,0.07344444444,0.1107777778,0.57,0.1196666667,0,0
Torrey Craig,0,0,5.8,0.0705,0.2006666667,0.556,0.128,0,0
Tracy McGrady,1,9,18.50666667,0.2446,0.1985333333,0.5102666667,0.2717333333,0,7
Tracy Murray,1,18,6.9375,0.07,0.151875,0.482,0.209625,1,0
Trae Young,1,5,25.72,0.419,0.106,0.5798,0.3164,0,2
Travis Best,1,23,7.8,0.275,0.09655555556,0.5067777778,0.1857777778,0,0
Travis Diener,2,38,3.78,0.2164,0.0932,0.4968,0.1406,0,0
Travis Knight,1,29,3.1,0.07014285714,0.2821428571,0.4374285714,0.1492857143,1,0
Travis Outlaw,1,23,7.381818182,0.07618181818,0.181,0.4919090909,0.2058181818,0,0
Trenton Hassell,2,29,5.622222222,0.1034444444,0.1323333333,0.4836666667,0.1218888889,0,0
Trevor Ariza,2,43,9.844444444,0.1082222222,0.189,0.5317777778,0.1619444444,1,0
Trevor Booker,1,23,6.9,0.081875,0.297,0.547875,0.157,0,0
Trey Burke,1,9,9.333333333,0.2328888889,0.08688888889,0.5134444444,0.2264444444,0,0
Trey Lyles,1,12,7.525,0.08575,0.2425,0.54975,0.18425,0,0
Tristan Thompson,1,4,8.936363636,0.05890909091,0.3381818182,0.549,0.1551818182,1,0
Troy Brown Jr.,1,15,6.26,0.1028,0.19,0.5244,0.142,0,0
Troy Daniels,0,0,6.471428571,0.07414285714,0.09357142857,0.5737142857,0.1887142857,0,0
Troy Hudson,0,0,7.5,0.2607272727,0.09272727273,0.4772727273,0.2225454545,0,0
Troy Murphy,1,14,9.941666667,0.08325,0.3006666667,0.5259166667,0.1738333333,0,0
Ty Lawson,1,18,12.6875,0.303875,0.10525,0.5535,0.195875,0,0
Tyler Hansbrough,1,13,6.671428571,0.04685714286,0.2918571429,0.528,0.1845714286,0,0
Tyler Johnson,0,0,8.2625,0.1335,0.12525,0.522,0.164125,0,0
Tyler Zeller,1,17,6.1,0.07075,0.31,0.520375,0.19225,0,0
Tyreke Evans,1,4,15.58,0.2688,0.169,0.5172,0.2566,0,0
Tyrone Corbin,2,35,6.52,0.085,0.156,0.432,0.1554,0,0
Tyrone Hill,1,11,8.5625,0.044,0.337375,0.53475,0.151875,0,1
Tyronn Lue,1,23,7.718181818,0.2195454545,0.08409090909,0.5334545455,0.1826363636,2,0
Tyrus Thomas,1,4,6.85,0.091375,0.23925,0.559875,0.20025,0,0
Tyson Chandler,1,2,7.821052632,0.04694736842,0.3614210526,0.6276315789,0.1272631579,1,1
Tyus Jones,1,24,6.55,0.280375,0.09625,0.521125,0.15325,0,0
Udonis Haslem,0,0,5.83,0.05355,0.29845,0.5169,0.1575,3,0
Vernon Maxwell,2,47,9.22,0.1346,0.0972,0.4782,0.2336,2,0
Victor Oladipo,1,2,16.29,0.2051,0.1437,0.5344,0.2504,0,2
Vin Baker,1,8,11.66,0.0827,0.2465,0.508,0.2131,0,4
Vince Carter,1,5,16.34545455,0.1685,0.1580454545,0.5296363636,0.2440909091,0,8
Vinny Del Negro,2,29,6.3,0.2841666667,0.08933333333,0.4605,0.1986666667,0,0
Vitaly Potapenko,1,12,5.572727273,0.05190909091,0.2623636364,0.4726363636,0.1784545455,0,0
Vlade Divac,1,26,10.53333333,0.1848888889,0.2858888889,0.5227777778,0.1862222222,0,1
Vladimir Radmanovic,1,12,7.45,0.09775,0.20575,0.5170833333,0.1744166667,0,0
Vladimir Stepania,1,27,3.883333333,0.05716666667,0.3385,0.4381666667,0.1935,0,0
Von Wafer,2,39,3.616666667,0.08766666667,0.093,0.365,0.2323333333,0,0
Voshon Lenard,2,46,11.28,0.1357,0.1208,0.5157,0.2186,0,0
Wally Szczerbiak,1,6,14.01,0.1184,0.1484,0.5673,0.2071,0,1
Walt Williams,1,7,10.01428571,0.119,0.1715714286,0.536,0.194,0,0
Walter McCarty,1,19,4.69,0.1066,0.178,0.4863,0.1595,0,0
Wang Zhi-zhi,2,36,3.98,0.0474,0.2026,0.5098,0.2458,0,0
Wayne Ellington,1,28,7.807692308,0.08276923077,0.1093846154,0.5425384615,0.1653076923,0,0
Wendell Carter Jr.,1,7,12.6,0.113,0.306,0.5838,0.1904,0,0
Wes Iwundu,2,33,4.84,0.0596,0.1468,0.508,0.1174,0,0
Wesley Johnson,1,4,6.711111111,0.066,0.1557777778,0.4917777778,0.1511111111,0,0
Wesley Matthews,0,0,11.26428571,0.09335714286,0.1034285714,0.5522857143,0.1643571429,0,0
Wesley Person,1,23,10.44444444,0.1017777778,0.1365555556,0.5524444444,0.1697777778,0,0
Will Barton,2,40,10.85454545,0.1531818182,0.1714545455,0.5182727273,0.2027272727,0,0
Will Bynum,0,0,7,0.316125,0.103125,0.480375,0.24075,0,0
Will Perdue,1,11,3.94,0.063,0.3786,0.5624,0.118,4,0
Willie Cauley-Stein,1,6,7.714285714,0.08742857143,0.2597142857,0.5644285714,0.1547142857,0,0
Willie Green,2,41,8,0.114,0.1035833333,0.502,0.2123333333,0,0
Willy Hernangomez,2,35,7.214285714,0.1117142857,0.3771428571,0.5877142857,0.2045714286,0,0
Wilson Chandler,1,23,11.65,0.09008333333,0.19275,0.5225833333,0.1868333333,0,0
Xavier Henry,1,12,5.14,0.0618,0.1232,0.4634,0.1796,0,0
Yao Ming,1,1,18.5625,0.09225,0.3205,0.593375,0.268,0,8
Yi Jianlian,1,6,7.48,0.0514,0.2598,0.4664,0.2,0,0
Yogi Ferrell,0,0,7.22,0.194,0.1076,0.522,0.18,0,0
Yuta Watanabe,0,0,3.78,0.0692,0.1824,0.5116,0.1412,0,0
Zach Collins,1,10,7.48,0.1126,0.2442,0.5536,0.1676,0,0
Zach LaVine,1,13,20.61111111,0.2014444444,0.1306666667,0.5695555556,0.271,0,2
Zach Randolph,1,19,16.20588235,0.1075294118,0.3466470588,0.5192352941,0.2620588235,0,2
Zaza Pachulia,2,42,6.7,0.0978125,0.328375,0.5403125,0.1663125,2,0
Zeljko Rebraca,2,54,5.56,0.044,0.243,0.5772,0.184,0,0
Zendon Hamilton,0,0,3.366666667,0.0235,0.3683333333,0.5095,0.2326666667,0,0
Zydrunas Ilgauskas,1,20,12.93846154,0.06938461538,0.3155384615,0.5313076923,0.2299230769,0,2